1.66551366e+14   7.67534829e+00
1.81692399e+14   8.60456755e+00
1.95942783e+14   9.94582962e+00
2.14137470e+14   9.81823190e+00
2.22068487e+14   1.02105108e+01
2.30609583e+14   9.34902874e+00
2.60689094e+14   1.04090153e+01
2.99792458e+14   1.18293652e+01
3.52697009e+14   1.47510474e+01
4.10674600e+14   1.56288709e+01
4.61219166e+14   1.75074198e+01
5.25951681e+14   2.33231886e+01
5.65646147e+14   2.69326300e+01
6.66205462e+14   3.75211051e+01
7.49481145e+14   5.63658957e+01
8.56549880e+14   8.17189095e+01
9.44228214e+14   1.07828013e+02
9.99308193e+14   1.17290671e+02
1.19916983e+15   1.55991649e+02
1.36269299e+15   1.86110472e+02
1.49896229e+15   1.94982710e+02
1.71309976e+15   1.79706486e+02
1.93414489e+15   5.15509261e+02
2.14137470e+15   8.70271722e+02
2.39833966e+15   7.21660946e+02
2.85516627e+15   1.14359308e+03
2.99792458e+15   1.34890629e+03
8.44930873e+15   3.54089000e+02
8.64610520e+15   3.68143000e+02
8.84750676e+15   3.69080000e+02
9.05359081e+15   3.59540000e+02
9.26446281e+15   3.51448000e+02
9.48026291e+15   3.43612000e+02
9.70107944e+15   3.35945000e+02
9.92706694e+15   3.28535000e+02
1.01582896e+16   3.21295000e+02
1.03949147e+16   3.14225000e+02
1.06370489e+16   3.07496000e+02
1.08848011e+16   3.01704000e+02
1.11383658e+16   2.96167000e+02
1.13977827e+16   2.90204000e+02
1.16632609e+16   2.84412000e+02
1.19349358e+16   2.79472000e+02
1.22129481e+16   2.74872000e+02
1.24974449e+16   2.71635000e+02
1.27885258e+16   2.73339000e+02
1.30864020e+16   2.89523000e+02
1.31545616e+16   2.90290000e+02
1.33912440e+16   2.79472000e+02
1.37031694e+16   2.63458000e+02
1.40223605e+16   2.57581000e+02
1.43489426e+16   2.53152000e+02
1.46831848e+16   2.50767000e+02
1.50252327e+16   2.50256000e+02
1.53752338e+16   2.44804000e+02
1.57333378e+16   2.38756000e+02
1.60997835e+16   2.33049000e+02
1.64748287e+16   2.28620000e+02
1.68585632e+16   2.27342000e+02
1.72512636e+16   2.23595000e+02
1.76531266e+16   2.20784000e+02
1.80642483e+16   2.16354000e+02
1.84850542e+16   2.12777000e+02
1.89156634e+16   2.09370000e+02
1.93561846e+16   2.06048000e+02
1.98071076e+16   2.02641000e+02
2.02684356e+16   1.99319000e+02
2.07405674e+16   1.96167000e+02
2.12236438e+16   1.92845000e+02
2.17181108e+16   1.89779000e+02
2.22239694e+16   1.87819000e+02
2.27415273e+16   1.88586000e+02
2.32712950e+16   1.83816000e+02
2.38132746e+16   1.81857000e+02
2.41797361e+16   1.80664000e+02
2.43680215e+16   1.80920000e+02
2.49357425e+16   1.82538000e+02
2.51461548e+16   1.89097000e+02
2.53889277e+16   2.08859000e+02
2.54860544e+16   2.13884000e+02
2.55164234e+16   2.15077000e+02
2.55338096e+16   2.15673000e+02
2.55817440e+16   2.14225000e+02
2.56305161e+16   2.12266000e+02
2.61109139e+16   1.88671000e+02
2.67189941e+16   1.83560000e+02
2.73413521e+16   1.86201000e+02
2.79782419e+16   1.78961000e+02
2.86299178e+16   1.71806000e+02
2.92969205e+16   1.72572000e+02
2.99792458e+16   1.72061000e+02
3.06775591e+16   1.66269000e+02
3.13921105e+16   1.59881000e+02
3.21233510e+16   1.55622000e+02
3.28715836e+16   1.52215000e+02
3.36372647e+16   1.49574000e+02
3.44207634e+16   1.47019000e+02
3.52225442e+16   1.44293000e+02
3.60429711e+16   1.41908000e+02
3.68825533e+16   1.39523000e+02
3.75755111e+16   1.43015000e+02
3.76240833e+16   1.43015000e+02
3.76723078e+16   1.42760000e+02
3.77416455e+16   1.42164000e+02
3.86207558e+16   1.35860000e+02
3.95203207e+16   1.33986000e+02
4.04409030e+16   1.30068000e+02
4.13828769e+16   1.27939000e+02
4.23467974e+16   1.25468000e+02
4.33331924e+16   1.21806000e+02
4.43425523e+16   1.18825000e+02
4.53754555e+16   1.15928000e+02
4.64323706e+16   1.13288000e+02
4.75139285e+16   1.10562000e+02
4.86206437e+16   1.07836000e+02
4.97531296e+16   1.05111000e+02
5.09120341e+16   1.02470000e+02
5.20979525e+16   9.97445000e+01
5.33115064e+16   9.70187000e+01
5.45532468e+16   9.43782000e+01
5.58239468e+16   9.17376000e+01
5.71243253e+16   8.90971000e+01
5.84549143e+16   8.64566000e+01
5.98164873e+16   8.39012000e+01
6.12097411e+16   8.13458000e+01
6.26355343e+16   7.88416000e+01
6.40945104e+16   7.63543000e+01
6.55874707e+16   7.39097000e+01
6.71151100e+16   7.14736000e+01
6.77038071e+16   7.05622000e+01
6.79462531e+16   7.01959000e+01
6.81873398e+16   6.98296000e+01
6.84285814e+16   7.07922000e+01
6.85506272e+16   7.19250000e+01
6.86715361e+16   7.78535000e+01
6.86784581e+16   8.00852000e+01
6.87912937e+16   1.28620000e+02
6.89130538e+16   1.66014000e+02
6.89606096e+16   1.75980000e+02
6.90098195e+16   1.82283000e+02
6.90575090e+16   1.77087000e+02
6.91068574e+16   1.65077000e+02
6.91546811e+16   1.45230000e+02
6.92761313e+16   1.30324000e+02
6.93964023e+16   1.22317000e+02
6.96382016e+16   1.18058000e+02
6.98800629e+16   1.14225000e+02
7.01219699e+16   1.08433000e+02
7.02419067e+16   1.06899000e+02
7.02782973e+16   1.06559000e+02
7.03639060e+16   1.06218000e+02
7.04118322e+16   1.10988000e+02
7.04846726e+16   1.23680000e+02
7.06058545e+16   1.30153000e+02
7.08477982e+16   1.30920000e+02
7.10897199e+16   1.29557000e+02
7.13316023e+16   1.27598000e+02
7.15734274e+16   1.25213000e+02
7.18151774e+16   1.18995000e+02
7.19152679e+16   1.17888000e+02
7.20568340e+16   1.17036000e+02
7.22983789e+16   1.14991000e+02
7.25397934e+16   1.12436000e+02
7.30239338e+16   1.13543000e+02
7.35073700e+16   1.17973000e+02
7.35903721e+16   1.18058000e+02
7.39899447e+16   1.18995000e+02
7.53044930e+16   1.16525000e+02
7.70585557e+16   1.04089000e+02
7.88535328e+16   9.89779000e+01
8.06902332e+16   9.57411000e+01
8.25697117e+16   9.25043000e+01
8.44930873e+16   8.90971000e+01
8.64610520e+16   8.57751000e+01
8.84750676e+16   8.24957000e+01
9.05359081e+16   7.92930000e+01
9.26446281e+16   7.62010000e+01
9.48026291e+16   7.31772000e+01
9.70107944e+16   7.02215000e+01
9.92706694e+16   6.74276000e+01
1.01582896e+17   6.46678000e+01
1.03949147e+17   6.19421000e+01
1.06370489e+17   5.92589000e+01
1.08848011e+17   5.66525000e+01
1.11383658e+17   5.41823000e+01
1.13977827e+17   5.17632000e+01
1.16632609e+17   4.94378000e+01
1.19349358e+17   4.72147000e+01
1.22129481e+17   4.50852000e+01
1.24974449e+17   4.29898000e+01
1.25736047e+17   4.24532000e+01
1.26944638e+17   4.16099000e+01
1.27669048e+17   4.23339000e+01
1.27885258e+17   4.51193000e+01
1.28154772e+17   4.56303000e+01
1.28396273e+17   4.54770000e+01
1.28638686e+17   4.59199000e+01
1.28876476e+17   4.80324000e+01
1.29120707e+17   4.90375000e+01
1.29360284e+17   5.44634000e+01
1.29606354e+17   6.89097000e+01
1.29724127e+17   8.04940000e+01
1.29847738e+17   1.01704000e+02
1.29943417e+17   1.11414000e+02
1.29988492e+17   1.12606000e+02
1.30039237e+17   1.11499000e+02
1.30090023e+17   1.09710000e+02
1.30208677e+17   1.02215000e+02
1.30327548e+17   9.45486000e+01
1.30367220e+17   9.19080000e+01
1.30810916e+17   7.72402000e+01
1.30864020e+17   7.68399000e+01
1.31056812e+17   7.57666000e+01
1.31297884e+17   7.52726000e+01
1.31539844e+17   7.81942000e+01
1.31782697e+17   8.27598000e+01
1.31898657e+17   8.43612000e+01
1.32020635e+17   8.29813000e+01
1.32265269e+17   7.92760000e+01
1.32504954e+17   7.62181000e+01
1.32745509e+17   7.22147000e+01
1.32986940e+17   7.08603000e+01
1.33229250e+17   6.99063000e+01
1.33472445e+17   7.26320000e+01
1.33716529e+17   7.67717000e+01
1.33912440e+17   7.68228000e+01
1.33955522e+17   7.66695000e+01
1.34201378e+17   7.67632000e+01
1.34586962e+17   7.93015000e+01
1.34683705e+17   7.88842000e+01
1.34926170e+17   7.65417000e+01
1.35163417e+17   7.34327000e+01
1.35407614e+17   7.09029000e+01
1.37031694e+17   6.33220000e+01
1.40223605e+17   5.99489000e+01
1.43489426e+17   5.74702000e+01
1.46831848e+17   5.50596000e+01
1.50252327e+17   5.26917000e+01
1.53752338e+17   5.03918000e+01
1.57333378e+17   4.81687000e+01
1.60997835e+17   4.60136000e+01
1.64748287e+17   4.39097000e+01
1.68585632e+17   4.20017000e+01
1.69259518e+17   4.17036000e+01
1.69498761e+17   4.16014000e+01
1.69738681e+17   4.14991000e+01
1.69988919e+17   4.14140000e+01
1.70230230e+17   4.13458000e+01
1.70472227e+17   4.19336000e+01
1.70588630e+17   4.44123000e+01
1.70714913e+17   5.29472000e+01
1.70763533e+17   5.87564000e+01
1.70802449e+17   6.40545000e+01
1.70851119e+17   7.14310000e+01
1.70899816e+17   7.90716000e+01
1.70948542e+17   8.64566000e+01
1.70997295e+17   9.25894000e+01
1.71046076e+17   9.77853000e+01
1.71094885e+17   1.01022000e+02
1.71143722e+17   1.02215000e+02
1.71192587e+17   1.01448000e+02
1.71241479e+17   9.88075000e+01
1.71290400e+17   9.47189000e+01
1.71339348e+17   8.98637000e+01
1.71388325e+17   8.45571000e+01
1.71437329e+17   7.90801000e+01
1.71486362e+17   7.42249000e+01
1.71535423e+17   7.03322000e+01
1.71584511e+17   6.78620000e+01
1.71633628e+17   6.65332000e+01
1.71672942e+17   6.61244000e+01
1.71800836e+17   6.57666000e+01
1.71919061e+17   6.32368000e+01
1.72037449e+17   5.85264000e+01
1.72165886e+17   5.37053000e+01
1.72403507e+17   5.02044000e+01
1.72512636e+17   4.99659000e+01
1.72641784e+17   4.98382000e+01
1.72890691e+17   4.97615000e+01
1.73130318e+17   4.96934000e+01
1.73370610e+17   4.96337000e+01
1.73611569e+17   4.98807000e+01
1.73853200e+17   5.40034000e+01
1.73974268e+17   5.93782000e+01
1.74095504e+17   6.63799000e+01
1.74146069e+17   6.84838000e+01
1.74196664e+17   6.98126000e+01
1.74237160e+17   7.02385000e+01
1.74287808e+17   6.98978000e+01
1.74338485e+17   6.86968000e+01
1.74389191e+17   6.68313000e+01
1.74460229e+17   6.39864000e+01
1.74582144e+17   6.01618000e+01
1.74704230e+17   5.81687000e+01
1.74816291e+17   5.79216000e+01
1.75061289e+17   5.65332000e+01
1.75306975e+17   5.39267000e+01
1.75543072e+17   5.32112000e+01
1.76027513e+17   5.30068000e+01
1.76514636e+17   5.28365000e+01
1.76531266e+17   5.28279000e+01
1.80642483e+17   5.12947000e+01
1.84850542e+17   4.97871000e+01
1.89156634e+17   4.83135000e+01
1.93561846e+17   4.68910000e+01
1.98071076e+17   4.48637000e+01
2.02684356e+17   4.28876000e+01
2.07405674e+17   4.35264000e+01
2.12236438e+17   4.07836000e+01
2.17181108e+17   3.93526000e+01
2.22239694e+17   3.74957000e+01
2.27415273e+17   3.58177000e+01
2.32712950e+17   3.42504000e+01
2.38132746e+17   3.26405000e+01
2.43680215e+17   3.10988000e+01
2.49357425e+17   2.96082000e+01
2.55164234e+17   2.81601000e+01
2.61109139e+17   2.67632000e+01
2.67189941e+17   2.54174000e+01
2.73413521e+17   2.41312000e+01
2.79782419e+17   2.28961000e+01
2.86299178e+17   2.17206000e+01
2.92969205e+17   2.06048000e+01
2.99792458e+17   1.95145000e+01
3.06775591e+17   1.84838000e+01
3.13921105e+17   1.75043000e+01
3.15547758e+17   1.79642000e+01
3.15790400e+17   1.82283000e+01
3.16030084e+17   1.83390000e+01
3.16273468e+17   1.90886000e+01
3.16513887e+17   2.12436000e+01
3.16637577e+17   2.34157000e+01
3.16758017e+17   2.79472000e+01
3.16855105e+17   3.05451000e+01
3.16901997e+17   3.08859000e+01
3.16948902e+17   3.06729000e+01
3.16999173e+17   3.01022000e+01
3.17119889e+17   2.83390000e+01
3.17240696e+17   2.62692000e+01
3.17482588e+17   2.32453000e+01
3.17724848e+17   2.27002000e+01
3.17967479e+17   2.24276000e+01
3.18207103e+17   2.23169000e+01
3.18450471e+17   2.28535000e+01
3.18690824e+17   2.37308000e+01
3.18934933e+17   2.37564000e+01
3.19176018e+17   2.30324000e+01
3.19659282e+17   2.17291000e+01
3.20140594e+17   2.13203000e+01
3.20626787e+17   2.25298000e+01
3.20082487e+17   2.13288000e+01
3.21233510e+17   2.26150000e+01
3.21593265e+17   2.29046000e+01
3.28715836e+17   1.91312000e+01
3.36372647e+17   1.81346000e+01
3.44207634e+17   1.71806000e+01
3.52225442e+17   1.62606000e+01
3.60429711e+17   1.53918000e+01
3.68825533e+17   1.45656000e+01
3.77416455e+17   1.37734000e+01
3.86207558e+17   1.30068000e+01
3.95203207e+17   1.22913000e+01
4.04409030e+17   1.16014000e+01
4.13828769e+17   1.09540000e+01
4.23467974e+17   1.03322000e+01
4.33331924e+17   9.75298000e+00
4.43425523e+17   9.19932000e+00
4.44908149e+17   9.58262000e+00
4.45152582e+17   9.77002000e+00
4.45397284e+17   9.86371000e+00
4.45635631e+17   1.03748000e+01
4.45635631e+17   1.03748000e+01
4.46000265e+17   1.33731000e+01
4.46119729e+17   1.65332000e+01
4.46166205e+17   1.76917000e+01
4.46219332e+17   1.84072000e+01
4.46265828e+17   1.86371000e+01
4.46312334e+17   1.84923000e+01
4.46358850e+17   1.81175000e+01
4.46485156e+17   1.68143000e+01
4.46604880e+17   1.53663000e+01
4.46844522e+17   1.32879000e+01
4.47084420e+17   1.29131000e+01
4.47331251e+17   1.27257000e+01
4.47571673e+17   1.26661000e+01
4.47812353e+17   1.30409000e+01
4.48053292e+17   1.36542000e+01
4.48535950e+17   1.32027000e+01
4.49019648e+17   1.23083000e+01
4.49747154e+17   1.23680000e+01
4.50233469e+17   1.28790000e+01
4.50958134e+17   1.31772000e+01
4.51440275e+17   1.24787000e+01
4.52162013e+17   1.18058000e+01
4.53754555e+17   1.14821000e+01
4.64323706e+17   1.06985000e+01
4.75139285e+17   1.01193000e+01
4.86206437e+17   9.55707000e+00
4.97531296e+17   9.05451000e+00
5.09120341e+17   8.56048000e+00
5.20979525e+17   8.07411000e+00
5.33115064e+17   7.61073000e+00
5.45532468e+17   7.17717000e+00
5.58239468e+17   6.76235000e+00
5.71243253e+17   6.37053000e+00
5.84549143e+17   6.00511000e+00
5.98164873e+17   5.65162000e+00
6.12097411e+17   5.32198000e+00
6.26355343e+17   5.01789000e+00
6.40945104e+17   4.72743000e+00
6.55874707e+17   4.44719000e+00
6.71151100e+17   4.18399000e+00
6.86784581e+17   3.94378000e+00
7.02781326e+17   3.71124000e+00
7.19152679e+17   3.48382000e+00
7.35903721e+17   3.28961000e+00
7.53044930e+17   3.11158000e+00
7.70585557e+17   2.93356000e+00
7.88535328e+17   2.75809000e+00
8.06902332e+17   2.58603000e+00
8.25697117e+17   2.41823000e+00
8.44930873e+17   2.25894000e+00
8.64610520e+17   2.11840000e+00
8.84750676e+17   1.98382000e+00
9.05359081e+17   1.85690000e+00
9.26446281e+17   1.73935000e+00
9.48026291e+17   1.63288000e+00
9.70107944e+17   1.53918000e+00
9.92706694e+17   1.44208000e+00
1.01582896e+18   1.35009000e+00
1.03949147e+18   1.26320000e+00
1.06370489e+18   1.18399000e+00
1.08848011e+18   1.11414000e+00
1.11383658e+18   1.04344000e+00
1.13977827e+18   9.77002000e-01
1.16632609e+18   9.15673000e-01
1.19349358e+18   8.60307000e-01
1.22129481e+18   8.09114000e-01
1.24974449e+18   7.58092000e-01
1.27885258e+18   7.09881000e-01
1.30864020e+18   6.65247000e-01
1.33912440e+18   6.24276000e-01
1.37031694e+18   5.84327000e-01
1.40223605e+18   5.46678000e-01
1.43489426e+18   5.11925000e-01
1.46831848e+18   4.80068000e-01
1.50252327e+18   4.49659000e-01
1.53752338e+18   4.21124000e-01
1.57333378e+18   3.94889000e-01
1.60997835e+18   3.68995000e-01
1.64748287e+18   3.45145000e-01
1.68585632e+18   3.23765000e-01
1.71677857e+18   3.07581000e-01
1.71919061e+18   3.47189000e-01
1.72040410e+18   6.33135000e-01
1.72088801e+18   9.58262000e-01
1.72112512e+18   1.06048000e+00
1.72137218e+18   1.16780000e+00
1.72160943e+18   1.26405000e+00
1.72185663e+18   1.36286000e+00
1.72209401e+18   1.44889000e+00
1.72234135e+18   1.50596000e+00
1.72257887e+18   1.48211000e+00
1.72281644e+18   1.42589000e+00
1.72306399e+18   1.35179000e+00
1.72330171e+18   1.28876000e+00
1.72354939e+18   1.22998000e+00
1.72378724e+18   1.18228000e+00
1.72402515e+18   1.15843000e+00
1.72512636e+18   1.11584000e+00
1.72523556e+18   1.11244000e+00
1.72644767e+18   1.07581000e+00
1.72765152e+18   1.01959000e+00
1.76531266e+18   9.84668000e-01
1.80642483e+18   9.25894000e-01
1.84850542e+18   8.71380000e-01
1.89156634e+18   8.20187000e-01
1.93561846e+18   7.71039000e-01
1.98071076e+18   7.25554000e-01
2.02684356e+18   6.82027000e-01
2.07405674e+18   6.41227000e-01
2.12236438e+18   6.02726000e-01
2.17181108e+18   5.66440000e-01
2.22239694e+18   5.32709000e-01
2.27415273e+18   5.00426000e-01
2.32712950e+18   4.70443000e-01
2.38132746e+18   4.42078000e-01
2.43680215e+18   4.15588000e-01
2.49357425e+18   3.91141000e-01
2.55164234e+18   3.67376000e-01
2.61109139e+18   3.44463000e-01
2.67189941e+18   3.22998000e-01
2.73413521e+18   3.03152000e-01
2.79782419e+18   2.84412000e-01
2.86299178e+18   2.67121000e-01
2.92969205e+18   2.51107000e-01
2.99792458e+18   2.35434000e-01
