3.117804235513643789e+02
2.969337367155851553e+02
2.494243388410914974e+02
2.227003025366888380e+02
2.011486603557189596e+02
1.781602420293511102e+02
1.558902117756821895e+02
1.417183743415292554e+02
1.247121694205457487e+02
1.039268078504547930e+02
9.819855859885493032e+01
8.908012101467555510e+01
7.794510588784109473e+01
6.928453856696985724e+01
5.882649500969139211e+01
5.469831992129200415e+01
4.796621900790221105e+01
4.270964706183073645e+01
3.668004982957228322e+01
3.117804235513643718e+01
2.711134117837951507e+01
2.398310950395110552e+01
2.309484618898995123e+01
2.227003025366888878e+01
2.037780546087348910e+01
1.889578324553723832e+01
1.732113464174246431e+01
1.640949597638759982e+01
1.558902117756821859e+01
1.450141504890067168e+01
1.373482042076495091e+01
1.326725206601550688e+01
1.247121694205457487e+01
1.133746994732234192e+01
1.075104908797808356e+01
1.005743301778595011e+01
9.306878314966100518e+00
8.908012101467553734e+00
8.314144628036384432e+00
7.794510588784109295e+00
6.897796981224876944e+00
6.495425490653424561e+00
6.235608471027287436e+00
5.882649500969140632e+00
5.567507563417222194e+00
5.284413958497701458e+00
4.618969237797990957e+00
4.129542033792906075e+00
3.779156649107447752e+00
3.583683029326027558e+00
3.464226928348493217e+00
3.352477672595315816e+00
3.197747933860147551e+00
3.117804235513643718e+00
2.969337367155850949e+00
2.834367486830585481e+00
2.734915996064599675e+00
2.598170196261369913e+00
2.454963964971373258e+00
2.309484618898995478e+00
2.078536157009096108e+00
1.889578324553723876e+00
1.732113464174246609e+00
1.640949597638760249e+00
1.558902117756821859e+00
1.484668683577925474e+00
1.355567058918975665e+00
1.247121694205457709e+00
1.176529900193827860e+00
1.133746994732234059e+00
1.056882791699540469e+00
9.897791223852838716e-01
9.419348143545751562e-01
9.037113726126503321e-01
8.660567320871233044e-01
8.426497933820659147e-01
8.098192819515958041e-01
7.794510588784109295e-01
7.423343417889627371e-01
7.192166633249467145e-01
6.846298277368564333e-01
6.235608471027288546e-01
5.196340392522740270e-01
4.454006050733776978e-01
3.668004982957228099e-01
3.117804235513644273e-01
2.941324750484569650e-01
2.834367486830585148e-01
2.711134117837951663e-01
2.598170196261370135e-01
2.454963964971373092e-01
2.344213710912514126e-01
2.211208677669251055e-01
2.150209817595616357e-01
2.078536157009095997e-01
2.011486603557189612e-01
1.558902117756822137e-01
1.247121694205457626e-01
8.908012101467553678e-02
6.928453856696986657e-02
6.235608471027288130e-02
5.196340392522739993e-02
3.897255294392055341e-02
3.117804235513644065e-02
2.398310950395110899e-02
2.078536157009096275e-02
1.558902117756822032e-02
1.199155475197555450e-02
1.039268078504548137e-02
5.469831992129198760e-03
3.247712745326712495e-03
1.039268078504548007e-03
3.117804235513643913e-04
